MonthYear,Date,Year,Hour,CensusTract_2010,NumberOfReports,CensusTract_2010_ID,CensusTract_2010_NAME,CountyName_2010,GEOID_list,CensusBlockID_list,Zipcode_list,Ticket_list
February-2020,02/14/2020,2020,12 AM,113.0,1,11300,Census Tract 113,New York County,[360610113001008],[1008],[10018],['ML20002507']
February-2020,02/13/2020,2020,12 AM,103.0,1,10300,Census Tract 103,Queens County,[360810103002002],[2002],[11105],['QL20001507']
February-2020,02/13/2020,2020,09 AM,161.0,1,16100,Census Tract 161,New York County,[360610161001000],[1000],[10024],['ML20002440']
February-2020,02/13/2020,2020,10 AM,22.02,1,2202,Census Tract 22.02,New York County,[360610022021001],[1001],[10003],['ML20002448']
February-2020,02/13/2020,2020,10 AM,127.0,1,12700,Census Tract 127,New York County,[360610127005000],[5000],[10019],['ML20002449']
February-2020,02/13/2020,2020,11 AM,8.0,1,800,Census Tract 8,New York County,[360610008001000],[1000],[10002],['ML20002460']
February-2020,02/13/2020,2020,11 AM,39.0,1,3900,Census Tract 39,New York County,[360610039001015],[1015],[10013],['ML20002466']
February-2020,02/13/2020,2020,04 PM,108.0,1,10800,Census Tract 108,New York County,[360610108002000],[2000],[10022],['ML20002486']
February-2020,02/13/2020,2020,06 PM,100.0,1,10000,Census Tract 100,New York County,[360610100002000],[2000],[10022],['ML20002495']
February-2020,02/13/2020,2020,06 AM,1529.02,1,152902,Census Tract 1529.02,Queens County,[360811529023000],[3000],[11362],['QL20001513']
February-2020,02/13/2020,2020,08 AM,78.0,1,7800,Census Tract 78,Westchester County,[361190078003001],[3001],[10573],['WL20002035']
February-2020,02/13/2020,2020,09 AM,75.0,1,7500,Census Tract 75,Westchester County,[361190075002002],[2002],[10580],['WL20002041']
February-2020,02/13/2020,2020,01 PM,111.01,1,11101,Census Tract 111.01,Westchester County,[361190111011007],[1007],[10591],['WL20002052']
February-2020,02/13/2020,2020,02 PM,94.0,1,9400,Census Tract 94,Westchester County,[361190094003017],[3017],[10605],['WL20002057']
February-2020,02/13/2020,2020,07 PM,21.01,1,2101,Census Tract 21.01,Westchester County,[361190021012008],[2008],[10710],['WL20002072']
February-2020,02/13/2020,2020,09 AM,274.02,1,27402,Census Tract 274.02,Bronx County,[360050274022002],[2002],[10465],['XL20002225']
February-2020,02/12/2020,2020,11 AM,135.0,1,13500,Census Tract 135,New York County,[360610135001006],[1006],[10019],['ML20002385']
February-2020,02/12/2020,2020,03 PM,84.0,1,8400,Census Tract 84,New York County,[360610084002002],[2002],[10018],['ML20002402']
February-2020,02/12/2020,2020,10 AM,7.0,1,700,Census Tract 7,Queens County,[360810007003008],[3008],[11101],['QL20001481']
February-2020,02/12/2020,2020,11 AM,1039.0,1,103900,Census Tract 1039,Queens County,[360811039003004],[3004],[11357],['QL20001484']
February-2020,02/12/2020,2020,11 AM,117.0,1,11700,Census Tract 117,Queens County,[360810117004001],[4001],[11105],['QL20001485']
February-2020,02/12/2020,2020,01 PM,997.01,1,99701,Census Tract 997.01,Queens County,[360810997011005],[1005],[11357],['QL20001492']
February-2020,02/12/2020,2020,03 PM,1227.01,1,122701,Census Tract 1227.01,Queens County,[360811227014000],[4000],[11365],['QL20001497']
February-2020,02/12/2020,2020,08 AM,50.02,1,5002,Census Tract 50.02,Westchester County,[361190050022008],[2008],[10709],['WL20001987']
February-2020,02/12/2020,2020,08 AM,24.03,1,2403,Census Tract 24.03,Westchester County,[361190024033000],[3000],[10704],['WL20001989']
February-2020,02/12/2020,2020,09 AM,127.0,1,12700,Census Tract 127,Westchester County,[361190127004024],[4024],[10506],['WL20001996']
February-2020,02/12/2020,2020,11 AM,146.07,1,14607,Census Tract 146.07,Westchester County,[361190146072012],[2012],[10567],['WL20002004']
February-2020,02/12/2020,2020,11 AM,114.0,1,11400,Census Tract 114,Westchester County,[361190114004018],[4018],[10591],['WL20002007']
February-2020,02/12/2020,2020,11 AM,108.01,1,10801,Census Tract 108.01,Westchester County,[361190108012021],[2021],[10583],['WL20002009']
February-2020,02/12/2020,2020,01 PM,146.07,1,14607,Census Tract 146.07,Westchester County,[361190146072025],[2025],[10567],['WL20002015']
February-2020,02/12/2020,2020,01 PM,115.0,1,11500,Census Tract 115,Westchester County,[361190115001026],[1026],[10591],['WL20002017']
February-2020,02/12/2020,2020,02 PM,83.01,1,8301,Census Tract 83.01,Westchester County,[361190083011004],[1004],[10573],['WL20002019']
February-2020,02/12/2020,2020,02 PM,112.0,1,11200,Census Tract 112,Westchester County,[361190112002040],[2040],[10523],['WL20002021']
February-2020,02/12/2020,2020,03 PM,112.0,1,11200,Census Tract 112,Westchester County,[361190112002040],[2040],[10523],['WL20002022']
February-2020,02/12/2020,2020,09 AM,194.0,1,19400,Census Tract 194,Bronx County,[360050194001002],[1002],[10465],['XL20002172']
February-2020,02/12/2020,2020,10 AM,274.01,1,27401,Census Tract 274.01,Bronx County,[360050274013009],[3009],[10465],['XL20002175']
February-2020,02/12/2020,2020,10 AM,288.0,1,28800,Census Tract 288,Bronx County,[360050288002002],[2002],[10461],['XL20002176']
February-2020,02/12/2020,2020,12 PM,516.0,1,51600,Census Tract 516,Bronx County,[360050516002006],[2006],[10464],['XL20002185']
February-2020,02/11/2020,2020,01 AM,139.0,1,13900,Census Tract 139,Westchester County,[361190139004024],[4024],[10520],['WL20001928']
February-2020,02/11/2020,2020,09 AM,271.0,1,27100,Census Tract 271,New York County,[360610271002003],[2003],[10033],['ML20002315']
February-2020,02/11/2020,2020,10 AM,40.0,1,4000,Census Tract 40,New York County,[360610040006000],[6000],[10003],['ML20002323']
February-2020,02/11/2020,2020,11 AM,104.0,1,10400,Census Tract 104,New York County,[360610104001002],[1002],[10019],['ML20002327']
February-2020,02/11/2020,2020,12 PM,104.0,1,10400,Census Tract 104,New York County,[360610104001002],[1002],[10019],['ML20002334']
February-2020,02/11/2020,2020,02 PM,33.0,1,3300,Census Tract 33,New York County,[360610033003022],[3022],[10013],['ML20002339']
February-2020,02/11/2020,2020,02 PM,102.0,1,10200,Census Tract 102,New York County,[360610102001005],[1005],[10022],['ML20002341']
February-2020,02/11/2020,2020,01 PM,1017.0,1,101700,Census Tract 1017,Queens County,[360811017001000],[1000],[11357],['QL20001459']
February-2020,02/11/2020,2020,09 AM,119.02,1,11902,Census Tract 119.02,Westchester County,[361190119023004],[3004],[10595],['WL20001933']
February-2020,02/11/2020,2020,10 AM,97.02,1,9702,Census Tract 97.02,Westchester County,[361190097023020],[3020],[10605],['WL20001935']
February-2020,02/11/2020,2020,11 AM,98.0,1,9800,Census Tract 98,Westchester County,[361190098002023],[2023],[10583],['WL20001945']
February-2020,02/11/2020,2020,12 PM,129.0,1,12900,Census Tract 129,Westchester County,[361190129001010],[1010],[10549],['WL20001949']
February-2020,02/11/2020,2020,12 PM,69.0,1,6900,Census Tract 69,Westchester County,[361190069003026],[3026],[10538],['WL20001952']
February-2020,02/11/2020,2020,01 PM,13.01,1,1301,Census Tract 13.01,Westchester County,[361190013011013],[1013],[10705],['WL20001954']
February-2020,02/11/2020,2020,02 PM,97.02,1,9702,Census Tract 97.02,Westchester County,[361190097022024],[2024],[10605],['WL20001962']
February-2020,02/11/2020,2020,03 PM,83.02,1,8302,Census Tract 83.02,Westchester County,[361190083022011],[2011],[10573],['WL20001966']
February-2020,02/11/2020,2020,04 PM,82.0,1,8200,Census Tract 82,Westchester County,[361190082003003],[3003],[10573],['WL20001970']
February-2020,02/11/2020,2020,06 PM,136.0,1,13600,Census Tract 136,Westchester County,[361190136003012],[3012],[10562],['WL20001974']
February-2020,02/11/2020,2020,09 AM,345.0,1,34500,Census Tract 345,Bronx County,[360050345002004],[2004],[10471],['XL20002122']
February-2020,02/11/2020,2020,08 PM,46.0,1,4600,Census Tract 46,Bronx County,[360050046001006],[1006],[10473],['XL20002158']
February-2020,02/11/2020,2020,02 PM,68.01,1,6801,Census Tract 68.01,Westchester County,[361190068014003],[4003],[10583],['WL20001960']
February-2020,02/10/2020,2020,12 AM,114.01,1,11401,Census Tract 114.01,New York County,[360610114012002],[2002],[10022],['ML20002238']
February-2020,02/10/2020,2020,03 AM,94.0,1,9400,Census Tract 94,Westchester County,[361190094002007],[2007],[10601],['WL20001889']
February-2020,02/10/2020,2020,06 AM,15.01,1,1501,Census Tract 15.01,New York County,[360610015012003],[2003],[10038],['ML20002243']
February-2020,02/10/2020,2020,08 AM,214.0,1,21400,Census Tract 214,New York County,[360610214001000],[1000],[10037],['ML20002249']
February-2020,02/10/2020,2020,11 AM,6.0,1,600,Census Tract 6,New York County,[360610006001000],[1000],[10002],['ML20002265']
February-2020,02/10/2020,2020,08 AM,1171.0,1,117100,Census Tract 1171,Queens County,[360811171001003],[1003],[11354],['QL20001407']
February-2020,02/10/2020,2020,06 PM,1399.0,1,139900,Census Tract 1399,Queens County,[360811399001004],[1004],[11364],['QL20001426']
February-2020,02/10/2020,2020,09 AM,109.03,1,10903,Census Tract 109.03,Westchester County,[361190109034005],[4005],[10607],['WL20001894']
February-2020,02/10/2020,2020,10 AM,92.0,1,9200,Census Tract 92,Westchester County,[361190092005014],[5014],[10606],['WL20001902']
February-2020,02/10/2020,2020,11 AM,76.0,1,7600,Census Tract 76,Westchester County,[361190076002020],[2020],[10580],['WL20001905']
February-2020,02/10/2020,2020,12 PM,75.0,1,7500,Census Tract 75,Westchester County,[361190075003019],[3019],[10580],['WL20001908']
February-2020,02/10/2020,2020,01 PM,108.01,1,10801,Census Tract 108.01,Westchester County,[361190108012022],[2022],[10530],['WL20001910']
February-2020,02/09/2020,2020,12 AM,167.0,1,16700,Census Tract 167,New York County,[360610167002001],[2001],[10024],['ML20002185']
February-2020,02/09/2020,2020,09 AM,167.0,1,16700,Census Tract 167,New York County,[360610167002001],[2001],[10024],['ML20002196']
February-2020,02/09/2020,2020,10 AM,126.0,1,12600,Census Tract 126,New York County,[360610126001000],[1000],[10021],['ML20002198']
February-2020,02/09/2020,2020,01 PM,47.0,1,4700,Census Tract 47,New York County,[360610047001003],[1003],[10012],['ML20002205']
February-2020,02/09/2020,2020,01 PM,167.0,1,16700,Census Tract 167,New York County,[360610167002001],[2001],[10024],['ML20002206']
February-2020,02/09/2020,2020,05 PM,167.0,1,16700,Census Tract 167,New York County,[360610167002001],[2001],[10024],['ML20002215']
February-2020,02/09/2020,2020,07 PM,987.0,1,98700,Census Tract 987,Queens County,[360810987002003],[2003],[11357],['QL20001402']
February-2020,02/09/2020,2020,09 AM,79.0,1,7900,Census Tract 79,Westchester County,[361190079002000],[2000],[10573],['WL20001867']
February-2020,02/09/2020,2020,11 AM,145.0,1,14500,Census Tract 145,Westchester County,[361190145002002],[2002],[10566],['WL20001870']
February-2020,02/09/2020,2020,05 PM,69.0,1,6900,Census Tract 69,Westchester County,[361190069002002],[2002],[10538],['WL20001881']
February-2020,02/09/2020,2020,06 PM,52.0,1,5200,Census Tract 52,Westchester County,[361190052002013],[2013],[10709],['WL20001883']
February-2020,02/09/2020,2020,10 PM,18.0,1,1800,Census Tract 18,Westchester County,[361190018001007],[1007],[10710],['WL20001886']
February-2020,02/09/2020,2020,12 PM,230.0,1,23000,Census Tract 230,Bronx County,[360050230002004],[2004],[10462],['XL20002045']
February-2020,02/09/2020,2020,12 PM,138.0,1,13800,Census Tract 138,Bronx County,[360050138002010],[2010],[10465],['XL20002047']
February-2020,02/09/2020,2020,06 PM,118.0,1,11800,Census Tract 118,Bronx County,[360050118001003],[1003],[10465],['XL20002060']
February-2020,02/08/2020,2020,09 AM,137.0,1,13700,Census Tract 137,New York County,[360610137004000],[4000],[10019],['ML20002155']
February-2020,02/08/2020,2020,12 PM,163.0,1,16300,Census Tract 163,New York County,[360610163001005],[1005],[10024],['ML20002160']
February-2020,02/08/2020,2020,03 PM,109.0,1,10900,Census Tract 109,New York County,[360610109001002],[1002],[10018],['ML20002176']
February-2020,02/08/2020,2020,03 PM,1333.0,1,133300,Census Tract 1333,Queens County,[360811333003006],[3006],[11366],['QL20001389']
February-2020,02/08/2020,2020,07 PM,1333.0,1,133300,Census Tract 1333,Queens County,[360811333003006],[3006],[11366],['QL20001391']
February-2020,02/08/2020,2020,09 AM,109.01,1,10901,Census Tract 109.01,Westchester County,[361190109011037],[1037],[10603],['WL20001839']
February-2020,02/08/2020,2020,11 AM,22.01,1,2201,Census Tract 22.01,Westchester County,[361190022012022],[2022],[10710],['WL20001842']
February-2020,02/08/2020,2020,12 PM,115.0,1,11500,Census Tract 115,Westchester County,[361190115001022],[1022],[10591],['WL20001843']
February-2020,02/07/2020,2020,10 AM,211.0,1,21100,Census Tract 211,New York County,[360610211001005],[1005],[10027],['ML20002093']
February-2020,02/07/2020,2020,11 AM,13.0,1,1300,Census Tract 13,New York County,[360610013001012],[1012],[10281],['ML20002099']
February-2020,02/07/2020,2020,11 AM,1141.0,1,114100,Census Tract 1141,Queens County,[360811141001003],[1003],[11358],['QL20001359']
February-2020,02/07/2020,2020,07 AM,83.02,1,8302,Census Tract 83.02,Westchester County,[361190083024030],[4030],[10573],['WL20001814']
February-2020,02/07/2020,2020,11 AM,78.0,1,7800,Census Tract 78,Westchester County,[361190078003002],[3002],[10573],['WL20001818']
February-2020,02/07/2020,2020,08 AM,152.0,1,15200,Census Tract 152,Bronx County,[360050152001000],[1000],[10465],['XL20001962']
February-2020,02/07/2020,2020,11 AM,210.02,1,21002,Census Tract 210.02,Bronx County,[360050210023000],[3000],[10462],['XL20001972']
February-2020,02/07/2020,2020,01 PM,386.0,1,38600,Census Tract 386,Bronx County,[360050386004003],[4003],[10469],['XL20001986']
February-2020,02/06/2020,2020,01 PM,29.0,1,2900,Census Tract 29,New York County,[360610029004014],[4014],[10038],['ML20002042']
February-2020,02/06/2020,2020,02 PM,41.0,1,4100,Census Tract 41,New York County,[360610041006001],[6001],[10012],['ML20002049']
February-2020,02/06/2020,2020,09 PM,1277.0,1,127700,Census Tract 1277,Queens County,[360811277002000],[2000],[11432],['QL20001344']
February-2020,02/06/2020,2020,10 AM,122.0,1,12200,Census Tract 122,Westchester County,[361190122005039],[5039],[10570],['WL20001784']
February-2020,02/06/2020,2020,10 AM,48.0,1,4800,Census Tract 48,Westchester County,[361190048001002],[1002],[10707],['WL20001785']
February-2020,02/06/2020,2020,11 AM,146.06,1,14606,Census Tract 146.06,Westchester County,[361190146062016],[2016],[10567],['WL20001788']
February-2020,02/06/2020,2020,01 PM,334.0,1,33400,Census Tract 334,Bronx County,[360050334001039],[1039],[10462],['XL20001934']
February-2020,02/06/2020,2020,05 PM,212.0,1,21200,Census Tract 212,New York County,[360610212003000],[3000],[10037],['ML20002057']
February-2020,02/05/2020,2020,09 AM,81.0,1,8100,Census Tract 81,New York County,[360610081004000],[4000],[10011],['ML20001973']
February-2020,02/05/2020,2020,12 PM,7.0,1,700,Census Tract 7,Queens County,[360810007003003],[3003],[11101],['QL20001293']
February-2020,02/05/2020,2020,07 PM,779.04,1,77904,Census Tract 779.04,Queens County,[360810779042001],[2001],[11367],['QL20001305']
February-2020,02/05/2020,2020,09 PM,1529.02,1,152902,Census Tract 1529.02,Queens County,[360811529023000],[3000],[11362],['QL20001308']
February-2020,02/05/2020,2020,09 PM,1333.0,1,133300,Census Tract 1333,Queens County,[360811333003006],[3006],[11366],['QL20001309']
February-2020,02/05/2020,2020,06 AM,110.0,1,11000,Census Tract 110,Westchester County,[361190110002015],[2015],[10523],['WL20001728']
February-2020,02/05/2020,2020,09 AM,69.0,1,6900,Census Tract 69,Westchester County,[361190069003036],[3036],[10538],['WL20001734']
February-2020,02/05/2020,2020,10 AM,116.0,1,11600,Census Tract 116,Westchester County,[361190116003000],[3000],[10591],['WL20001740']
February-2020,02/05/2020,2020,11 AM,11.01,1,1101,Census Tract 11.01,Westchester County,[361190011012004],[2004],[10701],['WL20001743']
February-2020,02/05/2020,2020,11 AM,13.01,1,1301,Census Tract 13.01,Westchester County,[361190013011021],[1021],[10705],['WL20001748']
February-2020,02/05/2020,2020,12 PM,121.02,1,12102,Census Tract 121.02,Westchester County,[361190121023027],[3027],[10594],['WL20001754']
February-2020,02/05/2020,2020,02 PM,50.02,1,5002,Census Tract 50.02,Westchester County,[361190050023013],[3013],[10709],['WL20001761']
February-2020,02/05/2020,2020,07 PM,114.0,1,11400,Census Tract 114,Westchester County,[361190114001047],[1047],[10533],['WL20001773']
February-2020,02/05/2020,2020,07 PM,108.03,1,10803,Census Tract 108.03,Westchester County,[361190108032010],[2010],[10530],['WL20001774']
February-2020,02/05/2020,2020,08 PM,215.02,1,21502,Census Tract 215.02,Bronx County,[360050215022001],[2001],[10452],['XL20001895']
February-2020,02/04/2020,2020,12 AM,109.02,1,10902,Census Tract 109.02,Westchester County,[361190109024025],[4025],[10607],['WL20001668']
February-2020,02/04/2020,2020,09 AM,164.0,1,16400,Census Tract 164,New York County,[360610164004000],[4000],[10029],['ML20001917']
February-2020,02/04/2020,2020,09 AM,97.0,1,9700,Census Tract 97,New York County,[360610097003000],[3000],[10001],['ML20001918']
February-2020,02/04/2020,2020,10 AM,170.0,1,17000,Census Tract 170,New York County,[360610170003001],[3001],[10029],['ML20001924']
February-2020,02/04/2020,2020,03 PM,170.0,1,17000,Census Tract 170,New York County,[360610170002000],[2000],[10029],['ML20001942']
February-2020,02/04/2020,2020,08 AM,1409.01,1,140901,Census Tract 1409.01,Queens County,[360811409011001],[1001],[11364],['QL20001251']
February-2020,02/04/2020,2020,09 AM,1409.01,1,140901,Census Tract 1409.01,Queens County,[360811409011008],[1008],[11364],['QL20001254']
February-2020,02/04/2020,2020,02 PM,19.0,1,1900,Census Tract 19,Queens County,[360810019001060],[1060],[11101],['QL20001267']
February-2020,02/04/2020,2020,07 PM,1175.0,1,117500,Census Tract 1175,Queens County,[360811175004007],[4007],[11358],['QL20001281']
February-2020,02/04/2020,2020,09 PM,1429.0,1,142900,Census Tract 1429,Queens County,[360811429001005],[1005],[11358],['QL20001282']
February-2020,02/04/2020,2020,07 AM,68.01,1,6801,Census Tract 68.01,Westchester County,[361190068014005],[4005],[10583],['WL20001671']
February-2020,02/04/2020,2020,08 AM,109.03,1,10903,Census Tract 109.03,Westchester County,[361190109032021],[2021],[10607],['WL20001672']
February-2020,02/04/2020,2020,08 AM,75.0,1,7500,Census Tract 75,Westchester County,[361190075002004],[2004],[10580],['WL20001673']
February-2020,02/04/2020,2020,08 AM,13.02,1,1302,Census Tract 13.02,Westchester County,[361190013021006],[1006],[10705],['WL20001675']
February-2020,02/04/2020,2020,08 AM,112.0,1,11200,Census Tract 112,Westchester County,[361190112004040],[4040],[10523],['WL20001676']
February-2020,02/04/2020,2020,09 AM,97.01,1,9701,Census Tract 97.01,Westchester County,[361190097013016],[3016],[10605],['WL20001679']
February-2020,02/04/2020,2020,11 AM,75.0,1,7500,Census Tract 75,Westchester County,[361190075002014],[2014],[10580],['WL20001685']
February-2020,02/04/2020,2020,12 PM,48.0,1,4800,Census Tract 48,Westchester County,[361190048001009],[1009],[10707],['WL20001691']
February-2020,02/04/2020,2020,01 PM,75.0,1,7500,Census Tract 75,Westchester County,[361190075002017],[2017],[10580],['WL20001697']
February-2020,02/04/2020,2020,07 AM,65.0,1,6500,Census Tract 65,Bronx County,[360050065003000],[3000],[10451],['XL20001783']
February-2020,02/04/2020,2020,08 AM,323.0,1,32300,Census Tract 323,Bronx County,[360050323001001],[1001],[10471],['XL20001787']
February-2020,02/03/2020,2020,08 AM,15.01,1,1501,Census Tract 15.01,New York County,[360610015011015],[1015],[10038],['ML20001848']
February-2020,02/03/2020,2020,11 AM,180.0,1,18000,Census Tract 180,New York County,[360610180003002],[3002],[10029],['ML20001863']
February-2020,02/03/2020,2020,12 PM,55.02,1,5502,Census Tract 55.02,New York County,[360610055021001],[1001],[10012],['ML20001865']
February-2020,02/03/2020,2020,04 PM,15.01,1,1501,Census Tract 15.01,New York County,[360610015012000],[2000],[10038],['ML20001878']
February-2020,02/03/2020,2020,04 PM,198.0,1,19800,Census Tract 198,New York County,[360610198001003],[1003],[10035],['ML20001880']
February-2020,02/03/2020,2020,08 PM,196.0,1,19600,Census Tract 196,New York County,[360610196002001],[2001],[10035],['ML20001896']
February-2020,02/03/2020,2020,12 PM,19.0,1,1900,Census Tract 19,Queens County,[360810019001006],[1006],[11101],['QL20001223']
February-2020,02/03/2020,2020,01 PM,85.0,1,8500,Census Tract 85,Queens County,[360810085002000],[2000],[11101],['QL20001231']
February-2020,02/03/2020,2020,09 AM,89.02,1,8902,Census Tract 89.02,Westchester County,[361190089023002],[3002],[10604],['WL20001625']
February-2020,02/03/2020,2020,09 AM,139.0,1,13900,Census Tract 139,Westchester County,[361190139003005],[3005],[10520],['WL20001626']
February-2020,02/03/2020,2020,10 AM,69.0,1,6900,Census Tract 69,Westchester County,[361190069004003],[4003],[10538],['WL20001630']
February-2020,02/03/2020,2020,11 AM,69.0,1,6900,Census Tract 69,Westchester County,[361190069004003],[4003],[10538],['WL20001634']
February-2020,02/03/2020,2020,12 PM,139.0,1,13900,Census Tract 139,Westchester County,[361190139002000],[2000],[10520],['WL20001640']
February-2020,02/03/2020,2020,01 PM,21.03,1,2103,Census Tract 21.03,Westchester County,[361190021031016],[1016],[10707],['WL20001643']
February-2020,02/03/2020,2020,02 PM,109.02,1,10902,Census Tract 109.02,Westchester County,[361190109024025],[4025],[10603],['WL20001648']
February-2020,02/03/2020,2020,03 PM,131.02,1,13102,Census Tract 131.02,Westchester County,[361190131023019],[3019],[10514],['WL20001650']
February-2020,02/03/2020,2020,04 PM,136.0,1,13600,Census Tract 136,Westchester County,[361190136003012],[3012],[10562],['WL20001652']
February-2020,02/03/2020,2020,05 PM,118.0,1,11800,Census Tract 118,Westchester County,[361190118003037],[3037],[10570],['WL20001654']
February-2020,02/03/2020,2020,06 PM,130.0,1,13000,Census Tract 130,Westchester County,[361190130003000],[3000],[10549],['WL20001660']
February-2020,02/03/2020,2020,08 PM,130.0,1,13000,Census Tract 130,Westchester County,[361190130002001],[2001],[10549],['WL20001665']
February-2020,02/03/2020,2020,09 PM,116.0,1,11600,Census Tract 116,Westchester County,[361190116003000],[3000],[10591],['WL20001666']
February-2020,02/03/2020,2020,10 AM,28.0,1,2800,Census Tract 28,Bronx County,[360050028001009],[1009],[10473],['XL20001737']
February-2020,02/03/2020,2020,11 AM,266.01,1,26601,Census Tract 266.01,Bronx County,[360050266011004],[1004],[10461],['XL20001743']
February-2020,02/03/2020,2020,12 PM,54.0,1,5400,Census Tract 54,Bronx County,[360050054003002],[3002],[10472],['XL20001744']
February-2020,02/03/2020,2020,06 PM,297.0,1,29700,Census Tract 297,Bronx County,[360050297002000],[2000],[10463],['XL20001769']
February-2020,02/02/2020,2020,02 PM,1099.0,1,109900,Census Tract 1099,Queens County,[360811099001006],[1006],[11361],['QL20001205']
February-2020,02/02/2020,2020,12 PM,78.0,1,7800,Census Tract 78,Westchester County,[361190078003006],[3006],[10573],['WL20001608']
February-2020,02/02/2020,2020,04 PM,72.0,1,7200,Census Tract 72,Westchester County,[361190072002023],[2023],[10543],['WL20001611']
February-2020,02/02/2020,2020,10 PM,106.0,1,10600,Census Tract 106,Westchester County,[361190106003008],[3008],[10502],['WL20001613']
February-2020,02/02/2020,2020,02 PM,462.02,1,46202,Census Tract 462.02,Bronx County,[360050462025002],[5002],[10469],['XL20001717']
February-2020,02/01/2020,2020,01 AM,1341.0,1,134100,Census Tract 1341,Queens County,[360811341002007],[2007],[11365],['QL20001118']
February-2020,02/01/2020,2020,03 PM,287.0,1,28700,Census Tract 287,New York County,[360610287001005],[1005],[10034],['ML20001717']
February-2020,02/01/2020,2020,09 PM,133.0,1,13300,Census Tract 133,New York County,[360610133004001],[4001],[10019],['ML20001728']
February-2020,02/01/2020,2020,09 AM,1347.0,1,134700,Census Tract 1347,Queens County,[360811347001005],[1005],[11365],['QL20001122']
February-2020,02/01/2020,2020,11 AM,1621.0,1,162100,Census Tract 1621,Queens County,[360811621002001],[2001],[11427],['QL20001126']
February-2020,02/01/2020,2020,11 AM,869.0,1,86900,Census Tract 869,Queens County,[360810869002021],[2021],[11354],['QL20001128']
February-2020,02/01/2020,2020,08 AM,99.0,1,9900,Census Tract 99,Westchester County,[361190099003003],[3003],[10583],['WL20001500']
February-2020,02/01/2020,2020,09 AM,122.0,1,12200,Census Tract 122,Westchester County,[361190122004006],[4006],[10570],['WL20001503']
February-2020,02/01/2020,2020,01 PM,21.03,1,2103,Census Tract 21.03,Westchester County,[361190021031016],[1016],[10707],['WL20001512']
February-2020,02/01/2020,2020,02 PM,67.0,1,6700,Census Tract 67,Westchester County,[361190067001012],[1012],[10804],['WL20001514']
February-2020,02/01/2020,2020,07 PM,20.0,1,2000,Census Tract 20,Westchester County,[361190020002010],[2010],[10710],['WL20001526']
February-2020,02/01/2020,2020,09 AM,429.02,1,42902,Census Tract 429.02,Bronx County,[360050429021000],[1000],[10467],['XL20001620']
January-2020,01/31/2020,2020,09 AM,129.0,1,12900,Census Tract 129,New York County,[360610129002004],[2004],[10036],['ML20001664']
January-2020,01/31/2020,2020,11 AM,16.0,1,1600,Census Tract 16,New York County,[360610016004000],[4000],[10002],['ML20001673']
January-2020,01/31/2020,2020,02 PM,171.0,1,17100,Census Tract 171,New York County,[360610171003001],[3001],[10024],['ML20001684']
January-2020,01/31/2020,2020,08 AM,1617.0,1,161700,Census Tract 1617,Queens County,[360811617003004],[3004],[11426],['QL20001079']
January-2020,01/31/2020,2020,11 AM,945.0,1,94500,Census Tract 945,Queens County,[360810945001014],[1014],[11356],['QL20001086']
January-2020,01/31/2020,2020,03 PM,1467.0,1,146700,Census Tract 1467,Queens County,[360811467001003],[1003],[11361],['QL20001105']
January-2020,01/31/2020,2020,07 PM,97.0,1,9700,Census Tract 97,Queens County,[360810097004001],[4001],[11105],['QL20001110']
January-2020,01/31/2020,2020,09 AM,8.01,1,801,Census Tract 8.01,Westchester County,[361190008013001],[3001],[10703],['WL20001455']
January-2020,01/31/2020,2020,09 AM,65.0,1,6500,Census Tract 65,Westchester County,[361190065003000],[3000],[10801],['WL20001457']
January-2020,01/31/2020,2020,09 AM,108.03,1,10803,Census Tract 108.03,Westchester County,[361190108032018],[2018],[10530],['WL20001458']
January-2020,01/31/2020,2020,09 AM,7.01,1,701,Census Tract 7.01,Westchester County,[361190007012011],[2011],[10701],['WL20001459']
January-2020,01/31/2020,2020,09 AM,15.04,1,1504,Census Tract 15.04,Westchester County,[361190015042003],[2003],[10704],['WL20001460']
January-2020,01/31/2020,2020,11 AM,11.01,1,1101,Census Tract 11.01,Westchester County,[361190011011005],[1005],[10701],['WL20001474']
January-2020,01/31/2020,2020,12 PM,15.04,1,1504,Census Tract 15.04,Westchester County,[361190015043009],[3009],[10704],['WL20001475']
January-2020,01/31/2020,2020,04 PM,7.02,1,702,Census Tract 7.02,Westchester County,[361190007021001],[1001],[10701],['WL20001491']
January-2020,01/30/2020,2020,07 AM,109.0,1,10900,Census Tract 109,New York County,[360610109001006],[1006],[10011],['ML20001594']
January-2020,01/30/2020,2020,10 AM,182.0,1,18200,Census Tract 182,New York County,[360610182005002],[5002],[10029],['ML20001605']
January-2020,01/30/2020,2020,10 AM,86.03,1,8603,Census Tract 86.03,New York County,[360610086031000],[1000],[10022],['ML20001609']
January-2020,01/30/2020,2020,11 AM,50.0,1,5000,Census Tract 50,New York County,[360610050002002],[2002],[10003],['ML20001614']
January-2020,01/30/2020,2020,01 PM,311.0,1,31100,Census Tract 311,New York County,[360610311001000],[1000],[10034],['ML20001630']
January-2020,01/30/2020,2020,09 PM,109.0,1,10900,Census Tract 109,New York County,[360610109001006],[1006],[10001],['ML20001651']
January-2020,01/30/2020,2020,11 AM,1529.01,1,152901,Census Tract 1529.01,Queens County,[360811529013006],[3006],[11362],['QL20001052']
